"","id","passer_x","passer_y","receiver_x","receiver_y","to_receiver_x","to_receiver_y","ball_start_x","ball_start_y","ball_start_z","ball_end_x","ball_end_y","ball_end_z","to_receiver","assist_opp","pass_type","frame","game_clock","oteam","dteam","passer","receiver","start_clock","complete","is_to","end_clock","led_to_shot","inbounds","backcourt","reversal","secondary_assist","season","game_code","period","chance_id","possession_id","pbp_id"
"169","2017102117_2_94483",94.72,24.94,76.73,8.56,NA,NA,91.92,22.54,5.74,79.2,11.85,6.93,NA,0,"other",2947,650.52001953125,17,25,79254843244671,323133616590607,650.52001953125,1,0,649.960021972656,0,1,1,0,0,2017,2017102117,2,"2017102117_2_94368","2017102117_2_94368",NA
"170","2017102117_2_94514",71.29,10.22,60.47,40.16,NA,NA,70.16,13.53,5.09,59.02,36.75,5.08,NA,0,"other",2978,649.280029296875,17,25,323133616590607,245349225423068,649.280029296875,1,0,648.559997558594,0,0,1,0,0,2017,2017102117,2,"2017102117_2_94368","2017102117_2_94368",NA
"171","2017102117_2_94613",23.34,42.41,27.01,28.92,NA,NA,23.84,38.45,5.16,25.41,32.3,6.15,NA,0,"perimeter",3077,645.320007324219,17,25,245349225423068,79254843244671,645.320007324219,1,0,645.039978027344,0,0,0,0,0,2017,2017102117,2,"2017102117_2_94368","2017102117_2_94368",NA
"172","2017102117_2_94718",22.8,31.36,25.87,19.49,NA,NA,24.03,27.61,5.54,25.49,22.78,5.09,NA,0,"perimeter",3182,641.119995117188,17,25,79254843244671,592783869576244,641.119995117188,1,0,640.840026855469,0,0,0,0,0,2017,2017102117,2,"2017102117_2_94368","2017102117_2_94368",NA
"173","2017102117_2_94810",11.42,33.6,5.93,48.37,NA,NA,10.76,37.4,4.69,8.98,45.77,4.91,NA,1,"kickout",3274,637.440002441406,17,25,592783869576244,177485402398459,637.440002441406,1,0,637.200012207031,1,0,0,0,0,2017,2017102117,2,"2017102117_2_94368","2017102117_2_94368",NA
"174","2017102117_2_94923",94.8,30.76,88.21,26.21,NA,NA,91.4,29.3,5.87,90.49,29.33,5.79,NA,0,"other",3387,632.919982910156,25,17,394352135623206,725627757610248,632.919982910156,1,0,632.840026855469,1,1,1,0,0,2017,2017102117,2,"2017102117_2_94843","2017102117_2_94843",NA
"175","2017102117_2_95284",94.88,25.96,82.06,40.77,NA,NA,92.95,29.11,5.32,82.57,36.7,6.54,NA,0,"other",3748,618.47998046875,17,25,245349225423068,323133616590607,618.47998046875,1,0,618,0,1,1,0,0,2017,2017102117,2,"2017102117_2_95202","2017102117_2_95202",NA
"176","2017102117_2_95453",13.48,44.15,12.35,47.72,NA,NA,14.78,46.1,3.75,14.34,46.71,4.17,NA,0,"handoff",3917,611.719970703125,17,25,323133616590607,592783869576244,611.719970703125,1,0,611.640014648438,0,0,0,0,0,2017,2017102117,2,"2017102117_2_95202","2017102117_2_95202",NA
"177","2017102117_2_95477",21.86,40.88,29.63,14.52,NA,NA,24.18,38.23,5.57,28.44,17.23,5.94,NA,0,"perimeter",3941,610.760009765625,17,25,592783869576244,245349225423068,610.760009765625,1,0,610.320007324219,1,0,0,1,0,2017,2017102117,2,"2017102117_2_95202","2017102117_2_95202",NA
"178","2017102117_2_95623",95.93,33.2,78.7,42.44,NA,NA,92.14,34.81,5.93,81.3,40.47,6.6,NA,0,"other",4087,604.919982910156,25,17,862504243765291,558210944308010,604.919982910156,1,0,604.440002441406,0,1,1,0,0,2017,2017102117,2,"2017102117_2_95549","2017102117_2_95549",NA
"179","2017102117_2_95905",37.26,15.78,28.14,6.34,NA,NA,34.79,12.93,5.07,31.56,8.42,4.82,NA,0,"perimeter",4369,593.640014648438,25,17,558210944308010,725627757610248,593.640014648438,1,0,593.400024414062,0,0,0,0,0,2017,2017102117,2,"2017102117_2_95549","2017102117_2_95549",NA
"180","2017102117_2_95921",31.91,10.16,35.74,11.17,NA,NA,33.92,9.54,4.85,34.7,10.21,4.73,NA,0,"handoff",4385,593,25,17,725627757610248,558210944308010,593,1,0,592.919982910156,1,0,0,0,0,2017,2017102117,2,"2017102117_2_95549","2017102117_2_95549",NA
"181","2017102117_2_96222",95.3,27.54,77.76,43.21,NA,NA,92.37,30.31,5.81,81.37,41.48,5.51,NA,0,"other",4686,580.960021972656,17,25,245349225423068,323133616590607,580.960021972656,1,0,580.400024414062,0,1,1,0,0,2017,2017102117,2,"2017102117_2_96115","2017102117_2_96115",NA
"182","2017102117_2_96251",75.04,43,82.47,26.56,NA,NA,77.73,40.22,5.3,79.19,29,3.71,NA,0,"other",4715,579.799987792969,17,25,323133616590607,245349225423068,579.799987792969,1,0,579.119995117188,0,0,1,0,0,2017,2017102117,2,"2017102117_2_96115","2017102117_2_96115",NA
"183","2017102117_2_96399",19.43,9.99,23.79,5.13,NA,NA,21.94,8.26,3.64,22.54,7.44,4.08,NA,0,"handoff",4863,573.880004882812,17,25,245349225423068,177485402398459,573.880004882812,1,0,573.799987792969,0,0,0,0,0,2017,2017102117,2,"2017102117_2_96115","2017102117_2_96115",NA
"184","2017102117_2_96423",27.99,8.8,23.68,20.66,NA,NA,27.41,12.85,6.48,26.08,17.39,7.33,NA,0,"perimeter",4887,572.919982910156,17,25,177485402398459,79254843244671,572.919982910156,1,0,572.719970703125,0,0,0,0,0,2017,2017102117,2,"2017102117_2_96115","2017102117_2_96115",NA
"185","2017102117_2_96473",25.78,20.54,23.94,8.84,NA,NA,25.04,16.57,6.2,24.57,12.89,6.17,NA,0,"perimeter",4937,570.919982910156,17,25,79254843244671,245349225423068,570.919982910156,1,0,570.760009765625,0,0,0,0,0,2017,2017102117,2,"2017102117_2_96115","2017102117_2_96115",NA
"186","2017102117_2_96522",28.11,21.88,26.19,42.79,NA,NA,28.77,24.87,3.9,26.52,40.01,4.8,NA,0,"perimeter",4986,568.960021972656,17,25,245349225423068,323133616590607,568.960021972656,1,0,568.559997558594,1,0,0,1,0,2017,2017102117,2,"2017102117_2_96115","2017102117_2_96115",NA
"187","2017102117_2_96711",22.33,35.78,28.45,46.18,NA,NA,24.39,39.12,3.05,25.6,43.3,4.61,NA,1,"attacking",5175,561.400024414062,25,17,862504243765291,725627757610248,561.400024414062,1,0,561.159973144531,1,0,0,0,0,2017,2017102117,2,"2017102117_2_96637","2017102117_2_96637",NA
"188","2017102117_2_96806",86.87,22,84.54,26.57,NA,NA,84.16,23.06,6.48,83.73,23.55,6.49,NA,0,"outlet",5270,557.599975585938,17,25,79254843244671,245349225423068,557.599975585938,1,0,557.52001953125,1,0,1,0,0,2017,2017102117,2,"2017102117_2_96792","2017102117_2_96792",NA
"189","2017102117_2_97179",86.64,30.5,77.01,39.36,NA,NA,84.35,33.36,3.24,79.06,35.97,4.34,NA,0,"outlet",5643,542.679992675781,25,17,972407193129996,725627757610248,542.679992675781,1,0,542.200012207031,0,0,1,0,0,2017,2017102117,2,"2017102117_2_97144","2017102117_2_97144",NA
"190","2017102117_2_97349",29.4,6.14,8.43000000000001,11.36,NA,NA,25.74,6.79,9.31,10.73,11.06,11.69,NA,0,"post entry",5813,535.880004882812,25,17,725627757610248,558210944308010,535.880004882812,1,0,535.039978027344,0,0,0,0,0,2017,2017102117,2,"2017102117_2_97144","2017102117_2_97144",NA
"191","2017102117_2_97407",1.24000000000001,14.87,11.36,25.79,NA,NA,2.12,18.71,1.99,9.47999999999999,23.12,3.27,NA,1,"interior",5871,533.559997558594,25,17,558210944308010,862504243765291,533.559997558594,1,0,533.200012207031,1,0,0,0,0,2017,2017102117,2,"2017102117_2_97144","2017102117_2_97144",NA
"192","2017102117_2_101935",94.08,11.16,77.51,27.63,NA,NA,91.82,13.91,6,77.52,23.59,3.41,NA,0,"other",6079,529,17,25,721664536625359,323133616590607,529,1,0,529,0,1,1,0,0,2017,2017102117,2,"2017102117_2_97435","2017102117_2_97435",NA
"193","2017102117_2_102178",23.66,26.99,19.78,33.76,NA,NA,19.86,28.34,1.59,18.08,30.19,0.72,NA,0,"attacking",6322,522.039978027344,17,25,323133616590607,245349225423068,522.039978027344,1,0,521.960021972656,1,0,0,0,0,2017,2017102117,2,"2017102117_2_97435","2017102117_2_97435",NA
"194","2017102117_2_103378",95.01,18.04,89.5,20.5,NA,NA,92.19,18.42,6.67,91.67,18.91,6.7,NA,0,"other",6802,517.52001953125,25,17,862504243765291,558210944308010,517.52001953125,1,0,517.52001953125,0,1,1,0,0,2017,2017102117,2,"2017102117_2_103275","2017102117_2_103275",NA
"195","2017102117_2_103547",26.03,45.75,26.69,34.93,NA,NA,28.35,42.35,5.4,28.61,38.53,5.76,NA,0,"perimeter",6971,511.359985351562,25,17,558210944308010,725627757610248,511.359985351562,1,0,511.200012207031,0,0,0,0,0,2017,2017102117,2,"2017102117_2_103275","2017102117_2_103275",NA
"196","2017102117_2_103693",35.72,18.17,34.86,35.66,NA,NA,36.3,21.58,4.56,37.3,32.79,5.47,NA,0,"perimeter",7117,505.519989013672,25,17,725627757610248,972407193129996,505.519989013672,1,0,505.119995117188,0,0,0,0,0,2017,2017102117,2,"2017102117_2_103275","2017102117_2_103275",NA
"197","2017102117_2_103720",37.17,33.84,39.48,26.99,NA,NA,39.51,30.95,4.56,39.76,30.19,4.7,NA,0,"other",7144,504.440002441406,25,17,972407193129996,725627757610248,504.440002441406,1,0,504.359985351562,1,0,0,0,0,2017,2017102117,2,"2017102117_2_103275","2017102117_2_103275",NA
"198","2017102117_2_104123",94.39,27.17,81.32,41.07,NA,NA,92.42,30.21,4.93,83.15,37.56,1.06,NA,0,"other",7547,488.320007324219,17,25,245349225423068,323133616590607,488.320007324219,1,0,487.880004882812,0,1,1,0,0,2017,2017102117,2,"2017102117_2_103907","2017102117_2_103907",NA
"199","2017102117_2_104392",38.26,33.15,18.63,5.06,NA,NA,36.98,29.25,5.61,19.74,7.39,3.2,NA,1,"perimeter",7816,477.559997558594,17,25,323133616590607,721664536625359,477.559997558594,1,0,476.959991455078,1,0,0,1,0,2017,2017102117,2,"2017102117_2_103907","2017102117_2_103907",NA
"200","2017102117_2_104525",81.22,42.23,58.33,47.74,NA,NA,77.47,42.7,5.91,61.38,45.05,6.5,NA,0,"outlet",7949,472.239990234375,25,17,862504243765291,558210944308010,472.239990234375,1,0,471.760009765625,0,0,1,0,0,2017,2017102117,2,"2017102117_2_104468","2017102117_2_104468",NA
"201","2017102117_2_104617",28.2,21.85,36.35,19.7,NA,NA,32.08,23.07,1.78,34.45,23.06,1.81,NA,0,"handoff",8041,468.559997558594,25,17,558210944308010,725627757610248,468.559997558594,1,0,468.359985351562,0,0,0,0,0,2017,2017102117,2,"2017102117_2_104468","2017102117_2_104468",NA
"202","2017102117_2_104733",22.23,29.02,29.79,14.93,NA,NA,24.15,26.08,4.46,27.53,18.06,4.96,NA,0,"perimeter",8157,463.920013427734,25,17,725627757610248,558210944308010,463.920013427734,1,0,463.640014648438,0,0,0,1,0,2017,2017102117,2,"2017102117_2_104468","2017102117_2_104468",NA
"203","2017102117_2_104802",6.41,25.63,4.34,20.32,NA,NA,4.72,23.49,6.14,4.40000000000001,22.55,6.2,NA,0,"interior",8226,461.160003662109,25,17,558210944308010,972407193129996,461.160003662109,1,0,461.079986572266,0,0,0,0,0,2017,2017102117,2,"2017102117_2_104468","2017102117_2_104468",NA
"204","2017102117_2_104871",-1.03,15.91,NA,NA,31.62,21.16,1.59,15.32,10.87,31.35,21.33,9.18,323133616590607,0,"other",8295,458.399993896484,25,17,972407193129996,NA,458.399993896484,0,1,457,0,0,0,0,0,2017,2017102117,2,"2017102117_2_104468","2017102117_2_104468",NA
"205","2017102117_2_105124",95.58,22.15,87.21,29.5,NA,NA,91.84,23.04,2.67,89.14,26.05,3.76,NA,0,"other",8548,448.279998779297,25,17,558210944308010,725627757610248,448.279998779297,1,0,447.920013427734,0,1,1,0,0,2017,2017102117,2,"2017102117_2_105028","2017102117_2_105028",NA
"206","2017102117_2_105362",20.34,45.76,17.6,48.6,NA,NA,19.79,47.69,4.24,19.36,47.64,4.23,NA,0,"handoff",8786,438.760009765625,25,17,725627757610248,394352135623206,438.760009765625,1,0,438.679992675781,0,0,0,0,0,2017,2017102117,2,"2017102117_2_105028","2017102117_2_105028",NA
"207","2017102117_2_105393",26.36,46.5,36.44,25.48,NA,NA,29.25,44.86,5.41,36.7,29.29,6,NA,0,"perimeter",8817,437.519989013672,25,17,394352135623206,862504243765291,437.519989013672,1,0,437,0,0,0,0,0,2017,2017102117,2,"2017102117_2_105028","2017102117_2_105028",NA
"208","2017102117_2_105424",39.14,23.88,29.09,7.13,NA,NA,36.98,21.24,4.69,31.17,9.7,5.67,NA,0,"perimeter",8848,436.279998779297,25,17,862504243765291,558210944308010,436.279998779297,1,0,435.880004882812,0,0,0,1,0,2017,2017102117,2,"2017102117_2_105028","2017102117_2_105028",NA
"209","2017102117_2_105452",28.75,6.72,15.07,25.79,NA,NA,27.19,9.11,7.65,16.96,23.48,5.81,NA,1,"attacking",8876,435.160003662109,25,17,558210944308010,394352135623206,435.160003662109,1,0,434.679992675781,1,0,0,0,0,2017,2017102117,2,"2017102117_2_105028","2017102117_2_105028",NA
"210","2017102117_2_106894",94.45,20.17,81.07,23.5,NA,NA,90.64,19.62,4.96,83.15,20.2,1.13,NA,0,"other",9358,426,25,17,608235943731620,558210944308010,426,1,0,426,0,1,1,0,0,2017,2017102117,2,"2017102117_2_106748","2017102117_2_106748",NA
"211","2017102117_2_107059",33.38,19.76,22.21,15.55,NA,NA,31.18,16.74,2.7,25.68,13.95,2.03,NA,0,"elbow entry",9523,421.640014648438,25,17,558210944308010,608235943731620,421.640014648438,1,0,421.399993896484,0,0,0,0,0,2017,2017102117,2,"2017102117_2_106748","2017102117_2_106748",NA
"212","2017102117_2_107123",23.11,26.17,NA,NA,NA,NA,22.23,28.09,3.45,6.56999999999999,33.27,1.33,NA,0,"other",9587,419.079986572266,25,17,608235943731620,NA,419.079986572266,0,0,418.239990234375,0,0,0,0,0,2017,2017102117,2,"2017102117_2_106748","2017102117_2_106748",NA
"213","2017102117_2_107493",19.45,51.34,23.21,38.21,NA,NA,21.01,48.06,5.42,24.68,41.42,4.92,NA,0,"perimeter",9717,418.200012207031,25,17,558210944308010,394352135623206,418.200012207031,1,0,418.200012207031,0,1,0,0,0,2017,2017102117,2,"2017102117_2_107145","2017102117_2_106748",NA
"214","2017102117_2_107531",31.5,33.5,27.92,11.71,NA,NA,32.17,30.37,4.92,29.81,14.84,3.88,NA,0,"perimeter",9755,417.200012207031,25,17,394352135623206,487201425270005,417.200012207031,1,0,416.720001220703,0,0,0,1,0,2017,2017102117,2,"2017102117_2_107145","2017102117_2_106748",NA
"215","2017102117_2_107609",31.6,6.19,33.5,31.79,NA,NA,33.78,8.78,4.75,34.21,28.95,5.25,NA,0,"perimeter",9833,414.079986572266,25,17,487201425270005,394352135623206,414.079986572266,1,0,413.559997558594,0,0,0,0,0,2017,2017102117,2,"2017102117_2_107145","2017102117_2_106748",NA
"216","2017102117_2_107655",34.5,26.5,35.68,9.17,NA,NA,34.7,22.57,7.18,36.76,12.11,6.29,NA,0,"perimeter",9879,412.239990234375,25,17,394352135623206,487201425270005,412.239990234375,1,0,411.880004882812,0,0,0,0,0,2017,2017102117,2,"2017102117_2_107145","2017102117_2_106748",NA
"217","2017102117_2_107750",29.78,25.99,17.82,2.68,NA,NA,27.94,23.45,7.33,17.19,5.59,7.54,NA,0,"perimeter",9974,408.440002441406,25,17,487201425270005,175966439557606,408.440002441406,1,0,407.920013427734,0,0,0,0,0,2017,2017102117,2,"2017102117_2_107145","2017102117_2_106748",NA
"218","2017102117_2_107832",25.15,9.55,8.56,19.81,NA,NA,21.78,9.92,9.67,10.29,16.94,8.59,NA,1,"post entry",10056,405.160003662109,25,17,175966439557606,608235943731620,405.160003662109,1,0,404.720001220703,1,0,0,0,0,2017,2017102117,2,"2017102117_2_107145","2017102117_2_106748",NA
"219","2017102117_2_108445",-1.5,9.5,25.16,8.81,NA,NA,1.71000000000001,9.17,7.28,24.3,5.7,10.29,NA,0,"kickout",10309,399.920013427734,25,17,558210944308010,175966439557606,399.920013427734,1,0,399.920013427734,0,1,0,0,0,2017,2017102117,2,"2017102117_2_107963","2017102117_2_106748",NA
"220","2017102117_2_108496",37.01,5.91,39.79,31.69,NA,NA,36.62,9.51,4.23,39.1,27.92,5.21,NA,0,"other",10360,399.279998779297,25,17,175966439557606,487201425270005,399.279998779297,1,0,398.839996337891,0,0,0,0,0,2017,2017102117,2,"2017102117_2_107963","2017102117_2_106748",NA
"221","2017102117_2_108568",19.49,40.48,6.56,2.01000000000001,NA,NA,17.44,36.99,7.15,6.93000000000001,5.8,5.03,NA,1,"skip",10432,396.399993896484,25,17,487201425270005,558210944308010,396.399993896484,1,0,395.679992675781,1,0,0,1,0,2017,2017102117,2,"2017102117_2_107963","2017102117_2_106748",NA
"222","2017102117_2_108674",91.07,19.05,80.36,29.96,NA,NA,89.37,21.98,4.77,82.1,26.73,5.73,NA,0,"outlet",10538,392.160003662109,17,25,177485402398459,245349225423068,392.160003662109,1,0,391.839996337891,0,0,1,0,0,2017,2017102117,2,"2017102117_2_108660","2017102117_2_108660",NA
"223","2017102117_2_108751",36.17,32.02,18.39,44.61,NA,NA,33.67,34.67,4.98,21.69,42.74,5.59,NA,1,"attacking",10615,389.079986572266,17,25,245349225423068,721664536625359,389.079986572266,1,0,388.760009765625,1,0,0,0,0,2017,2017102117,2,"2017102117_2_108660","2017102117_2_108660",NA
"224","2017102117_2_113874",93.7,23.2,84.5,18.79,NA,NA,91.5,20.12,3.98,88.4,18.84,4.58,NA,0,"other",11058,387,25,17,608235943731620,558210944308010,387,1,0,387,0,1,1,0,0,2017,2017102117,2,"2017102117_2_113796","2017102117_2_113796",NA
"225","2017102117_2_113987",42.05,9.08,39.36,25.94,NA,NA,42.22,12.59,5.33,38.64,22.74,4.96,NA,0,"attacking",11171,383.160003662109,25,17,558210944308010,608235943731620,383.160003662109,1,0,382.760009765625,0,0,0,0,0,2017,2017102117,2,"2017102117_2_113796","2017102117_2_113796",NA
"226","2017102117_2_114024",31.39,30.88,33.59,34.76,NA,NA,34,31.81,2.98,33.97,32.03,3.27,NA,0,"handoff",11208,381.679992675781,25,17,608235943731620,394352135623206,381.679992675781,1,0,381.600006103516,0,0,0,0,0,2017,2017102117,2,"2017102117_2_113796","2017102117_2_113796",NA
"227","2017102117_2_114055",35.5,23.57,32.76,7.97,NA,NA,35.38,20.3,4.84,33.63,10.55,4.54,NA,0,"perimeter",11239,380.440002441406,25,17,394352135623206,487201425270005,380.440002441406,1,0,380.079986572266,0,0,0,0,0,2017,2017102117,2,"2017102117_2_113796","2017102117_2_113796",NA
"228","2017102117_2_114102",36.76,10.4,18.45,3.6,NA,NA,33.41,8.32,7.57,21.38,4.15,6.6,NA,0,"perimeter",11286,378.559997558594,25,17,487201425270005,558210944308010,378.559997558594,1,0,378.160003662109,0,0,0,0,0,2017,2017102117,2,"2017102117_2_113796","2017102117_2_113796",NA
"229","2017102117_2_114721",32.48,-1.1,30.41,11.56,NA,NA,32.97,2.13,6.46,32.36,9.05,5.33,NA,0,"perimeter",11545,374.279998779297,25,17,487201425270005,558210944308010,374.279998779297,1,0,374.279998779297,0,1,0,0,0,2017,2017102117,2,"2017102117_2_114209","2017102117_2_113796",NA
"230","2017102117_2_115226",74.34,50.67,70.49,34.13,NA,NA,74.44,47.05,5.5,72.1,37.91,1.79,NA,0,"other",11810,367.079986572266,17,25,245349225423068,323133616590607,367.079986572266,1,0,367.079986572266,0,1,1,0,0,2017,2017102117,2,"2017102117_2_115215","2017102117_2_115215",NA
"231","2017102117_2_115781",68.73,-1.25,66.07,20.36,NA,NA,67.6,2.63,5.16,64.89,16.59,2.45,NA,0,"other",12125,361.399993896484,25,17,558210944308010,487201425270005,361.399993896484,1,0,361.399993896484,0,0,1,0,0,2017,2017102117,2,"2017102117_2_115401","2017102117_2_115401",NA
"232","2017102117_2_116006",33.39,39.2,19.93,45.05,NA,NA,30.22,41.56,6.48,23.83,44.77,5.37,NA,0,"perimeter",12350,354.279998779297,25,17,487201425270005,394352135623206,354.279998779297,1,0,354.040008544922,0,0,0,0,0,2017,2017102117,2,"2017102117_2_115401","2017102117_2_115401",NA
"233","2017102117_2_116040",24.01,46.2,11.85,41.28,NA,NA,20.73,45.74,8.87,14.99,43.26,9.69,NA,0,"post entry",12384,352.920013427734,25,17,394352135623206,608235943731620,352.920013427734,1,0,352.600006103516,1,0,0,0,0,2017,2017102117,2,"2017102117_2_115401","2017102117_2_115401",NA
"234","2017102117_2_116196",90.45,23.26,69.4,7.66,NA,NA,88.25,20.5,5.96,71.38,10.8,7.13,NA,0,"outlet",12540,346.679992675781,17,25,79254843244671,177485402398459,346.679992675781,1,0,346.200012207031,1,0,1,0,0,2017,2017102117,2,"2017102117_2_116157","2017102117_2_115401",NA
"235","2017102117_2_116507",94.91,26.89,89.5,31.5,NA,NA,92.49,28.96,2.06,92,29.33,0.97,NA,0,"other",12851,334.239990234375,25,17,608235943731620,487201425270005,334.239990234375,1,0,334.160003662109,0,1,1,0,0,2017,2017102117,2,"2017102117_2_116401","2017102117_2_116401",NA
"236","2017102117_2_116884",22.36,40.15,3.77000000000001,37.65,NA,NA,18.85,39.11,7.48,7.50999999999999,37.2,6.28,NA,0,"attacking",13228,319.160003662109,25,17,487201425270005,558210944308010,319.160003662109,1,0,318.839996337891,1,0,0,0,0,2017,2017102117,2,"2017102117_2_116401","2017102117_2_116401",NA
"237","2017102117_2_117167",94.82,23.22,76.35,27.65,NA,NA,90.99,24.73,6.45,80.3,28.42,3.67,NA,0,"other",13511,307.839996337891,17,25,177485402398459,323133616590607,307.839996337891,1,0,306.760009765625,1,1,1,0,0,2017,2017102117,2,"2017102117_2_117021","2017102117_2_117021",NA
"238","2017102117_2_118496",94.28,24.8,78.5,30.5,NA,NA,90.56,24.2,6.46,81.38,28.62,4.55,NA,0,"other",14240,298.160003662109,25,17,608235943731620,487201425270005,298.160003662109,1,0,298.160003662109,0,1,1,0,0,2017,2017102117,2,"2017102117_2_118416","2017102117_2_118416",NA
"239","2017102117_2_118690",20.2,45.48,16.3,48.71,NA,NA,19.72,48.19,3.98,18.4,48.32,4.1,NA,0,"handoff",14434,291.160003662109,25,17,487201425270005,558210944308010,291.160003662109,1,0,291.079986572266,0,0,0,0,0,2017,2017102117,2,"2017102117_2_118416","2017102117_2_118416",NA
"240","2017102117_2_118707",21.71,46.97,41.64,30.67,NA,NA,24.2,45.05,4.94,39.63,34.13,5.52,NA,0,"perimeter",14451,290.480010986328,25,17,558210944308010,725627757610248,290.480010986328,1,0,289.959991455078,0,0,0,0,0,2017,2017102117,2,"2017102117_2_118416","2017102117_2_118416",NA
"241","2017102117_2_118767",35.88,18.05,30.25,10.01,NA,NA,35.45,14.23,4.38,33.7,11.39,4.61,NA,0,"handoff",14511,288.079986572266,25,17,725627757610248,487201425270005,288.079986572266,1,0,287.920013427734,1,0,0,1,0,2017,2017102117,2,"2017102117_2_118416","2017102117_2_118416",NA
"242","2017102117_2_119041",93.86,21.43,86.44,31.7,NA,NA,92.05,24.47,6.1,87.84,28.15,6.24,NA,0,"other",14785,277.119995117188,17,25,721664536625359,323133616590607,277.119995117188,1,0,276.839996337891,0,1,1,0,0,2017,2017102117,2,"2017102117_2_118936","2017102117_2_118936",NA
"243","2017102117_2_119721",72.55,-1.51000000000001,73.41,10.81,NA,NA,72.96,2.44,7.02,72.81,7.01000000000001,6.97,NA,0,"other",15105,264.279998779297,25,17,725627757610248,487201425270005,264.279998779297,1,0,264.279998779297,1,1,1,0,0,2017,2017102117,2,"2017102117_2_119640","2017102117_2_119640",NA
"244","2017102117_2_120289",95.51,36.88,86.5,30.5,NA,NA,92.26,34.76,5.81,89.76,31.86,5.62,NA,0,"other",15673,242.199996948242,25,17,608235943731620,487201425270005,242.199996948242,1,0,242,0,1,1,0,0,2017,2017102117,2,"2017102117_2_120203","2017102117_2_120203",NA
"245","2017102117_2_120313",83.64,30.5,52.25,3.11,NA,NA,80.93,27.53,4.97,53.68,6.7,6.84,NA,0,"pass ahead",15697,241.240005493164,25,17,487201425270005,725627757610248,241.240005493164,1,0,240.440002441406,1,0,1,0,0,2017,2017102117,2,"2017102117_2_120203","2017102117_2_120203",NA
"246","2017102117_2_120611",86.82,21.88,86.58,15.82,NA,NA,86.69,19.33,5.43,86.26,18.28,5.67,NA,0,"outlet",15995,229.320007324219,17,25,79254843244671,721664536625359,229.320007324219,1,0,229.240005493164,0,0,1,0,0,2017,2017102117,2,"2017102117_2_120595","2017102117_2_120595",NA
"247","2017102117_2_120817",1.67,19.41,5.38,48.27,NA,NA,0.0900000000000034,21.97,6.9,3.19,45.36,2.05,NA,1,"kickout",16201,221.080001831055,17,25,721664536625359,177485402398459,221.080001831055,1,0,220.479995727539,1,0,0,1,0,2017,2017102117,2,"2017102117_2_120595","2017102117_2_120595",NA
"248","2017102117_2_120984",95.2,28.69,84.5,27.21,NA,NA,92.09,25.98,4.1,87.41,24.48,3.45,NA,0,"other",16368,214.399993896484,25,17,175966439557606,487201425270005,214.399993896484,1,0,213.839996337891,0,1,1,0,0,2017,2017102117,2,"2017102117_2_120850","2017102117_2_120850",NA
"249","2017102117_2_121253",42.5,26.79,33.06,37.34,NA,NA,40.99,30.03,5.06,36.03,34.89,4.77,NA,0,"perimeter",16637,203.639999389648,25,17,487201425270005,558210944308010,203.639999389648,1,0,203.399993896484,0,0,0,0,0,2017,2017102117,2,"2017102117_2_120850","2017102117_2_120850",NA
"250","2017102117_2_121274",37.64,33.12,42.79,30.36,NA,NA,40.19,32.83,4.89,41.05,32.19,4.84,NA,0,"handoff",16658,202.800003051758,25,17,558210944308010,487201425270005,202.800003051758,1,0,202.720001220703,0,0,0,0,0,2017,2017102117,2,"2017102117_2_120850","2017102117_2_120850",NA
"251","2017102117_2_121455",5.14,21.94,3.50999999999999,9.18,NA,NA,6.47,19.07,6.59,4.89,12.23,5.82,NA,0,"other",16839,195.559997558594,25,17,487201425270005,725627757610248,195.559997558594,1,0,195.360000610352,0,0,0,1,0,2017,2017102117,2,"2017102117_2_120850","2017102117_2_120850",NA
"252","2017102117_2_121471",4.71000000000001,6.81,18.09,3.54,NA,NA,8.71000000000001,6.86,4.61,15.1,6.1,4.7,NA,0,"perimeter",16855,194.919998168945,25,17,725627757610248,558210944308010,194.919998168945,1,0,194.720001220703,0,0,0,0,0,2017,2017102117,2,"2017102117_2_120850","2017102117_2_120850",NA
"253","2017102117_2_121536",11.2,10.32,26.77,23.4,NA,NA,13.45,12.17,4.09,23.85,21.47,4.24,NA,0,"kickout",16920,192.320007324219,25,17,558210944308010,608235943731620,192.320007324219,1,0,191.919998168945,1,0,0,0,0,2017,2017102117,2,"2017102117_2_120850","2017102117_2_120850",NA
"254","2017102117_2_121666",95.23,23.86,84.5,20.79,NA,NA,91.77,23.31,5.57,88.14,21.21,6.14,NA,0,"other",17050,187.119995117188,17,25,840953120976553,721664536625359,187.119995117188,1,0,186.919998168945,0,1,1,0,0,2017,2017102117,2,"2017102117_2_121583","2017102117_2_121583",NA
"255","2017102117_2_121876",18.11,23.31,23.93,43.63,NA,NA,18.75,27.17,4.85,22.96,39.65,3.45,NA,0,"kickout",17260,178.720001220703,17,25,721664536625359,323133616590607,178.720001220703,1,0,177.960006713867,0,0,0,1,0,2017,2017102117,2,"2017102117_2_121583","2017102117_2_121583",NA
"256","2017102117_2_121948",15.36,21.07,7.95,6.19,NA,NA,14.87,17.22,4.9,10.18,8.56,5.63,NA,1,"kickout",17332,175.839996337891,17,25,323133616590607,79254843244671,175.839996337891,1,0,175.520004272461,1,0,0,1,0,2017,2017102117,2,"2017102117_2_121583","2017102117_2_121583",NA
